Feedback_ID,Employee_ID,City,Department,Date,Engagement_Score,eNPS_Bucket,Free_Text
7567,9838,Houston,HR,2017-04-21,7,Passive,"Overall okay week, nothing special to report."
7568,1163,Houston,HR,2017-04-21,4,Detractor,Delivery delays caused frustration for both team and customers.
7569,8414,Los Angeles,Warehouse,2014-12-05,3,Detractor,We had frequent stockouts and customers were unhappy.
7570,2980,Los Angeles,Operations,2014-12-05,1,Detractor,We had frequent stockouts and customers were unhappy.
7571,7222,Los Angeles,Warehouse,2014-12-05,5,Detractor,We had frequent stockouts and customers were unhappy.
7572,8092,Newport News,HR,2014-10-21,3,Detractor,Too much workload and not enough staff during peak hours.
7573,3315,Newport News,Customer Service,2014-10-21,7,Passive,Workload is manageable but processes could be faster.
7574,3116,Newport News,Customer Service,2014-10-21,1,Detractor,Delivery delays caused frustration for both team and customers.
7575,4105,Los Angeles,Operations,2015-12-08,5,Detractor,Too much workload and not enough staff during peak hours.
7576,6602,Los Angeles,Operations,2015-12-08,5,Detractor,Too much workload and not enough staff during peak hours.
7577,7915,Seattle,Customer Service,2014-11-02,8,Passive,"Overall okay week, nothing special to report."
7578,1156,Seattle,HR,2014-11-02,6,Detractor,Delivery delays caused frustration for both team and customers.
7579,6176,Omaha,Operations,2016-12-18,6,Detractor,Too much workload and not enough staff during peak hours.
7580,5177,Morristown,Operations,2015-11-23,2,Detractor,We had frequent stockouts and customers were unhappy.
7581,6095,Morristown,HR,2015-11-23,6,Detractor,Too much workload and not enough staff during peak hours.
7582,7244,Philadelphia,Sales,2015-08-13,6,Detractor,We had frequent stockouts and customers were unhappy.
7583,6653,New York City,Sales,2015-04-16,7,Passive,Workload is manageable but processes could be faster.
7584,2834,Springfield,Sales,2014-03-21,3,Detractor,We had frequent stockouts and customers were unhappy.
7585,9507,Springfield,Customer Service,2014-03-21,7,Passive,Workload is manageable but processes could be faster.
7586,6614,Springfield,HR,2014-03-21,6,Detractor,We had frequent stockouts and customers were unhappy.
7587,5140,Springfield,HR,2014-03-21,5,Detractor,Too much workload and not enough staff during peak hours.
7588,9878,Springfield,Sales,2014-03-21,10,Promoter,Good communication from management and clear goals.
7589,8112,Roseville,HR,2017-11-16,3,Detractor,Too much workload and not enough staff during peak hours.
7590,4477,Rockford,HR,2015-09-25,3,Detractor,Delivery delays caused frustration for both team and customers.
7591,5712,Philadelphia,Warehouse,2016-09-05,6,Detractor,We had frequent stockouts and customers were unhappy.
7592,4315,Philadelphia,Customer Service,2016-09-05,2,Detractor,We had frequent stockouts and customers were unhappy.
7593,4681,Philadelphia,Sales,2016-09-05,2,Detractor,Too much workload and not enough staff during peak hours.
7594,2249,Philadelphia,Operations,2016-09-05,1,Detractor,Too much workload and not enough staff during peak hours.
7595,9369,Detroit,Operations,2017-04-20,5,Detractor,Delivery delays caused frustration for both team and customers.
7596,5311,Detroit,HR,2017-04-20,6,Detractor,Delivery delays caused frustration for both team and customers.
7597,8493,Los Angeles,Customer Service,2015-06-15,3,Detractor,Delivery delays caused frustration for both team and customers.
7598,5063,Springfield,Operations,2014-09-17,7,Passive,Workload is manageable but processes could be faster.
7599,3531,Springfield,Customer Service,2014-09-17,1,Detractor,Too much workload and not enough staff during peak hours.
7600,7281,Springfield,Sales,2014-09-17,9,Promoter,Sales were strong this week and operations ran smoothly.
7601,7431,Springfield,Warehouse,2014-09-17,3,Detractor,Delivery delays caused frustration for both team and customers.
7602,8616,Springfield,Warehouse,2014-09-17,6,Detractor,Too much workload and not enough staff during peak hours.
7603,7829,Springfield,Sales,2014-09-17,7,Passive,Workload is manageable but processes could be faster.
7604,3950,Providence,Operations,2016-07-08,7,Passive,"Some minor issues with systems, but we handled them."
7605,5084,Chicago,HR,2016-05-27,7,Passive,"Overall okay week, nothing special to report."
7606,9253,Chicago,Warehouse,2016-05-27,9,Promoter,Sales were strong this week and operations ran smoothly.
7607,9029,Chicago,HR,2016-05-27,9,Promoter,Teamwork was great and customers seemed satisfied.
7608,5724,Dallas,Sales,2017-12-24,4,Detractor,Delivery delays caused frustration for both team and customers.
7609,6217,San Francisco,Warehouse,2017-05-03,3,Detractor,Too much workload and not enough staff during peak hours.
7610,8053,San Francisco,Sales,2017-05-03,1,Detractor,Too much workload and not enough staff during peak hours.
7611,1192,Moreno Valley,Operations,2014-02-22,2,Detractor,We had frequent stockouts and customers were unhappy.
7612,6350,Garden City,Warehouse,2015-02-08,1,Detractor,Delivery delays caused frustration for both team and customers.
7613,2747,Garden City,Operations,2015-02-08,1,Detractor,Too much workload and not enough staff during peak hours.
7614,2491,Garden City,Warehouse,2015-02-08,2,Detractor,Delivery delays caused frustration for both team and customers.
7615,5284,New York City,Customer Service,2015-08-24,8,Passive,"Some minor issues with systems, but we handled them."
7616,1021,Orlando,Operations,2014-11-30,10,Promoter,Good communication from management and clear goals.
7617,1916,Watertown,Customer Service,2016-12-10,6,Detractor,Too much workload and not enough staff during peak hours.
7618,7432,Watertown,Warehouse,2016-12-10,10,Promoter,Sales were strong this week and operations ran smoothly.
7619,8291,Los Angeles,Customer Service,2017-10-27,1,Detractor,Too much workload and not enough staff during peak hours.
7620,1671,Los Angeles,HR,2017-10-27,1,Detractor,Delivery delays caused frustration for both team and customers.
7621,8458,Los Angeles,Customer Service,2014-11-25,2,Detractor,Delivery delays caused frustration for both team and customers.
7622,6244,Los Angeles,Warehouse,2014-11-25,5,Detractor,Too much workload and not enough staff during peak hours.
7623,6508,Los Angeles,Customer Service,2014-11-25,2,Detractor,Delivery delays caused frustration for both team and customers.
7624,1548,Newark,Sales,2014-07-14,1,Detractor,Delivery delays caused frustration for both team and customers.
7625,8787,Detroit,Warehouse,2015-05-23,8,Passive,"Some minor issues with systems, but we handled them."
7626,1223,Detroit,Warehouse,2015-05-23,6,Detractor,We had frequent stockouts and customers were unhappy.
7627,4638,Phoenix,Sales,2015-11-21,2,Detractor,Delivery delays caused frustration for both team and customers.
7628,1855,Phoenix,Operations,2015-11-21,4,Detractor,Too much workload and not enough staff during peak hours.
7629,3202,Phoenix,HR,2015-11-21,7,Passive,"Some minor issues with systems, but we handled them."
7630,9989,Brownsville,Sales,2014-03-30,4,Detractor,Delivery delays caused frustration for both team and customers.
7631,9661,Brownsville,Customer Service,2014-03-30,2,Detractor,Delivery delays caused frustration for both team and customers.
7632,4072,Brownsville,HR,2014-03-30,6,Detractor,We had frequent stockouts and customers were unhappy.
7633,8334,Louisville,HR,2017-12-29,1,Detractor,We had frequent stockouts and customers were unhappy.
7634,5770,Louisville,HR,2017-12-29,2,Detractor,Delivery delays caused frustration for both team and customers.
7635,8440,Louisville,Warehouse,2017-12-29,1,Detractor,Too much workload and not enough staff during peak hours.
7636,7494,Louisville,Sales,2017-12-29,10,Promoter,Sales were strong this week and operations ran smoothly.
7637,7775,Louisville,HR,2017-12-29,7,Passive,"Overall okay week, nothing special to report."
7638,9718,Newark,HR,2017-03-02,10,Promoter,Sales were strong this week and operations ran smoothly.
7639,1831,Newark,Sales,2017-03-02,6,Detractor,We had frequent stockouts and customers were unhappy.
7640,2859,Newark,Sales,2017-03-02,2,Detractor,Delivery delays caused frustration for both team and customers.
7641,2762,Newark,Sales,2017-03-02,9,Promoter,Good communication from management and clear goals.
7642,1922,Pueblo,HR,2016-10-06,7,Passive,Workload is manageable but processes could be faster.
7643,7036,Pueblo,Operations,2016-10-06,1,Detractor,Delivery delays caused frustration for both team and customers.
7644,3005,Pueblo,Sales,2016-10-06,4,Detractor,Delivery delays caused frustration for both team and customers.
7645,9610,Pueblo,Sales,2016-10-06,6,Detractor,We had frequent stockouts and customers were unhappy.
7646,8299,Los Angeles,HR,2015-04-05,5,Detractor,We had frequent stockouts and customers were unhappy.
7647,9631,Greenville,Sales,2014-09-09,4,Detractor,Delivery delays caused frustration for both team and customers.
7648,1623,San Francisco,Sales,2016-03-15,10,Promoter,Teamwork was great and customers seemed satisfied.
7649,4956,San Francisco,Warehouse,2016-03-15,9,Promoter,Sales were strong this week and operations ran smoothly.
7650,4220,Marion,HR,2015-12-27,6,Detractor,We had frequent stockouts and customers were unhappy.
7651,5895,Marion,Operations,2015-12-27,2,Detractor,Delivery delays caused frustration for both team and customers.
7652,2119,Dallas,Customer Service,2017-08-07,10,Promoter,Teamwork was great and customers seemed satisfied.
7653,4588,Dallas,Sales,2017-08-07,2,Detractor,We had frequent stockouts and customers were unhappy.
7654,5549,Huntsville,Operations,2015-03-22,9,Promoter,Teamwork was great and customers seemed satisfied.
7655,3709,Las Vegas,Operations,2015-11-30,2,Detractor,Too much workload and not enough staff during peak hours.
7656,5944,Las Vegas,Warehouse,2015-11-30,9,Promoter,Good communication from management and clear goals.
7657,3766,Los Angeles,Sales,2014-04-15,8,Passive,Workload is manageable but processes could be faster.
7658,8889,Los Angeles,Warehouse,2014-04-15,2,Detractor,Too much workload and not enough staff during peak hours.
7659,9795,Lakewood,HR,2017-07-30,1,Detractor,Delivery delays caused frustration for both team and customers.
7660,4026,Fremont,Customer Service,2017-06-01,6,Detractor,Too much workload and not enough staff during peak hours.
7661,9374,Huntsville,HR,2014-01-07,7,Passive,"Some minor issues with systems, but we handled them."
7662,5828,Huntsville,Customer Service,2014-01-07,9,Promoter,Sales were strong this week and operations ran smoothly.
7663,1480,Los Angeles,Sales,2017-09-29,7,Passive,Workload is manageable but processes could be faster.
7664,6589,Asheville,HR,2017-09-13,3,Detractor,We had frequent stockouts and customers were unhappy.
7665,3795,Bossier City,Warehouse,2014-10-22,8,Passive,Workload is manageable but processes could be faster.
7666,1699,Providence,Operations,2016-10-04,10,Promoter,Sales were strong this week and operations ran smoothly.
7667,6612,Providence,Customer Service,2016-10-04,6,Detractor,Delivery delays caused frustration for both team and customers.
7668,2148,Providence,HR,2016-10-04,9,Promoter,Sales were strong this week and operations ran smoothly.
7669,3385,Everett,Warehouse,2015-11-27,2,Detractor,We had frequent stockouts and customers were unhappy.
7670,7774,Everett,Operations,2015-11-27,4,Detractor,We had frequent stockouts and customers were unhappy.
7671,7197,Everett,HR,2015-11-27,7,Passive,"Some minor issues with systems, but we handled them."
7672,1507,Everett,Customer Service,2015-11-27,3,Detractor,Too much workload and not enough staff during peak hours.
7673,3926,Everett,Sales,2015-11-27,10,Promoter,Teamwork was great and customers seemed satisfied.
7674,1129,Everett,Customer Service,2015-11-27,10,Promoter,Teamwork was great and customers seemed satisfied.
7675,7124,Everett,Warehouse,2015-11-27,10,Promoter,Teamwork was great and customers seemed satisfied.
7676,2483,Rancho Cucamonga,Sales,2017-05-06,4,Detractor,We had frequent stockouts and customers were unhappy.
7677,3990,Charlotte,Warehouse,2014-10-08,8,Passive,"Overall okay week, nothing special to report."
7678,3533,Providence,Warehouse,2014-12-31,4,Detractor,We had frequent stockouts and customers were unhappy.
7679,4409,Providence,Operations,2014-12-31,4,Detractor,Delivery delays caused frustration for both team and customers.
7680,4680,Providence,Warehouse,2014-12-31,10,Promoter,Sales were strong this week and operations ran smoothly.
7681,2997,Providence,Customer Service,2014-12-31,7,Passive,"Overall okay week, nothing special to report."
7682,2853,Providence,Sales,2014-12-31,2,Detractor,We had frequent stockouts and customers were unhappy.
7683,6662,Midland,Sales,2015-04-28,5,Detractor,Delivery delays caused frustration for both team and customers.
7684,4055,Midland,Operations,2015-04-28,9,Promoter,Good communication from management and clear goals.
7685,9664,Rochester,Operations,2015-02-14,10,Promoter,Sales were strong this week and operations ran smoothly.
7686,4956,Rochester,HR,2015-02-14,9,Promoter,Teamwork was great and customers seemed satisfied.
7687,1464,Jackson,Sales,2016-11-25,1,Detractor,Delivery delays caused frustration for both team and customers.
7688,3985,Jackson,HR,2016-11-25,7,Passive,"Overall okay week, nothing special to report."
7689,7876,Jackson,Sales,2016-11-25,7,Passive,Workload is manageable but processes could be faster.
