Feedback_ID,Employee_ID,City,Department,Date,Engagement_Score,eNPS_Bucket,Free_Text,Sentiment_Label,Sentiment_Score,Key_Phrases,Topic_Cluster
9345,2293,Troy,Customer Service,2/17/2017,4,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
9346,6168,Troy,HR,2/17/2017,10,Promoter,Good communication from management and clear goals.,Positive,0.999860883,"good communication management, management clear goals, good communication",2
9347,8346,Troy,Customer Service,2/17/2017,8,Passive,Workload is manageable but processes could be faster.,Negative,0.991133273,"manageable processes faster, workload manageable processes, workload manageable",4
9348,7077,Troy,Sales,2/17/2017,9,Promoter,Teamwork was great and customers seemed satisfied.,Positive,0.999787986,"teamwork great customers, teamwork great, great customers satisfied",0
9349,9708,Moreno Valley,Operations,12/22/2016,1,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
9350,6846,Moreno Valley,HR,12/22/2016,4,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
9351,5990,Seattle,Operations,9/23/2016,9,Promoter,Good communication from management and clear goals.,Positive,0.999860883,"good communication management, management clear goals, good communication",2
9352,7133,Seattle,Customer Service,9/23/2016,9,Promoter,Teamwork was great and customers seemed satisfied.,Positive,0.999787986,"teamwork great customers, teamwork great, great customers satisfied",0
9353,7175,Chicago,Sales,9/24/2017,4,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
9354,6753,Chicago,Warehouse,9/24/2017,5,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
9355,8703,Jackson,HR,12/1/2015,7,Passive,"Overall okay week, nothing special to report.",Negative,0.992971599,"overall okay week, week special report, okay week special",1
9356,9162,Jackson,Sales,12/1/2015,9,Promoter,Sales were strong this week and operations ran smoothly.,Positive,0.999653578,"sales strong week, sales strong, strong week operations",1
9357,8303,Jackson,Operations,12/1/2015,1,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
9358,8919,New York City,Operations,1/25/2016,6,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
9359,8627,New York City,HR,1/25/2016,3,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
9360,2475,New York City,Sales,1/25/2016,9,Promoter,Sales were strong this week and operations ran smoothly.,Positive,0.999653578,"sales strong week, sales strong, strong week operations",1
9361,7129,New York City,HR,1/25/2016,9,Promoter,Sales were strong this week and operations ran smoothly.,Positive,0.999653578,"sales strong week, sales strong, strong week operations",1
9362,7221,Seattle,Warehouse,3/21/2017,5,Detractor,We had frequent stockouts and customers were unhappy.,Negative,0.999679923,"stockouts customers unhappy, stockouts customers, frequent stockouts customers",0
9363,8497,Seattle,Operations,3/21/2017,2,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
9364,9030,Seattle,Operations,3/21/2017,2,Detractor,We had frequent stockouts and customers were unhappy.,Negative,0.999679923,"stockouts customers unhappy, stockouts customers, frequent stockouts customers",0
9365,4114,Seattle,Sales,3/21/2017,7,Passive,Workload is manageable but processes could be faster.,Negative,0.991133273,"manageable processes faster, workload manageable processes, workload manageable",4
9366,7799,Saint Charles,Sales,8/22/2014,7,Passive,"Overall okay week, nothing special to report.",Negative,0.992971599,"overall okay week, week special report, okay week special",1
9367,7325,Long Beach,Customer Service,6/8/2014,8,Passive,Workload is manageable but processes could be faster.,Negative,0.991133273,"manageable processes faster, workload manageable processes, workload manageable",4
9368,2306,Long Beach,HR,6/8/2014,4,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
9369,2599,Lakewood,Warehouse,4/7/2016,9,Promoter,Good communication from management and clear goals.,Positive,0.999860883,"good communication management, management clear goals, good communication",2
9370,3640,Clinton,Warehouse,11/7/2017,8,Passive,Workload is manageable but processes could be faster.,Negative,0.991133273,"manageable processes faster, workload manageable processes, workload manageable",4
9371,8483,Columbus,HR,5/29/2015,3,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
9372,8977,Columbus,HR,5/29/2015,7,Passive,Workload is manageable but processes could be faster.,Negative,0.991133273,"manageable processes faster, workload manageable processes, workload manageable",4
9373,2299,Columbus,Customer Service,5/29/2015,6,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
9374,4474,Pasadena,HR,5/7/2017,2,Detractor,We had frequent stockouts and customers were unhappy.,Negative,0.999679923,"stockouts customers unhappy, stockouts customers, frequent stockouts customers",0
9375,9395,Seattle,Operations,6/5/2016,6,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
9376,6021,Los Angeles,HR,12/14/2015,9,Promoter,Teamwork was great and customers seemed satisfied.,Positive,0.999787986,"teamwork great customers, teamwork great, great customers satisfied",0
9377,6598,East Orange,Warehouse,12/25/2017,1,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
9378,4302,Eau Claire,Operations,12/17/2017,10,Promoter,Sales were strong this week and operations ran smoothly.,Positive,0.999653578,"sales strong week, sales strong, strong week operations",1
9379,8583,Chicago,Warehouse,5/10/2016,2,Detractor,We had frequent stockouts and customers were unhappy.,Negative,0.999679923,"stockouts customers unhappy, stockouts customers, frequent stockouts customers",0
9380,1173,Tampa,Customer Service,12/23/2014,9,Promoter,Good communication from management and clear goals.,Positive,0.999860883,"good communication management, management clear goals, good communication",2
9381,2724,Tampa,Sales,12/23/2014,10,Promoter,Good communication from management and clear goals.,Positive,0.999860883,"good communication management, management clear goals, good communication",2
9382,9180,Tampa,Operations,12/23/2014,3,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
9383,4120,Tampa,Operations,12/23/2014,4,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
9384,4353,Tampa,Warehouse,12/23/2014,10,Promoter,Good communication from management and clear goals.,Positive,0.999860883,"good communication management, management clear goals, good communication",2
9385,2140,New York City,Customer Service,8/11/2017,8,Passive,Workload is manageable but processes could be faster.,Negative,0.991133273,"manageable processes faster, workload manageable processes, workload manageable",4
9386,7559,Mesa,Warehouse,8/27/2017,5,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
9387,2230,Burlington,Sales,1/19/2017,7,Passive,"Overall okay week, nothing special to report.",Negative,0.992971599,"overall okay week, week special report, okay week special",1
9388,1233,Burlington,Customer Service,1/19/2017,7,Passive,"Some minor issues with systems, but we handled them.",Positive,0.992530406,"minor issues systems, issues systems handled, systems handled",2
9389,5699,Burlington,Operations,1/19/2017,7,Passive,"Overall okay week, nothing special to report.",Negative,0.992971599,"overall okay week, week special report, okay week special",1
9390,4666,Burlington,HR,1/19/2017,10,Promoter,Sales were strong this week and operations ran smoothly.,Positive,0.999653578,"sales strong week, sales strong, strong week operations",1
9391,2063,Houston,Customer Service,6/19/2015,7,Passive,"Some minor issues with systems, but we handled them.",Positive,0.992530406,"minor issues systems, issues systems handled, systems handled",2
9392,9751,Aurora,Warehouse,3/13/2017,2,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
9393,7534,Denver,Warehouse,10/25/2015,3,Detractor,We had frequent stockouts and customers were unhappy.,Negative,0.999679923,"stockouts customers unhappy, stockouts customers, frequent stockouts customers",0
9394,8908,New York City,Warehouse,9/20/2014,3,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
9395,9399,New York City,Customer Service,9/20/2014,1,Detractor,We had frequent stockouts and customers were unhappy.,Negative,0.999679923,"stockouts customers unhappy, stockouts customers, frequent stockouts customers",0
9396,4778,New York City,Sales,9/20/2014,2,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
9397,1209,New York City,Operations,9/20/2014,10,Promoter,Teamwork was great and customers seemed satisfied.,Positive,0.999787986,"teamwork great customers, teamwork great, great customers satisfied",0
9398,1787,New York City,Operations,9/20/2014,10,Promoter,Sales were strong this week and operations ran smoothly.,Positive,0.999653578,"sales strong week, sales strong, strong week operations",1
9399,6008,New York City,Warehouse,9/20/2014,7,Passive,"Some minor issues with systems, but we handled them.",Positive,0.992530406,"minor issues systems, issues systems handled, systems handled",2
9400,6563,Arlington Heights,HR,11/11/2016,8,Passive,Workload is manageable but processes could be faster.,Negative,0.991133273,"manageable processes faster, workload manageable processes, workload manageable",4
9401,5555,Newport News,Operations,9/16/2015,7,Passive,Workload is manageable but processes could be faster.,Negative,0.991133273,"manageable processes faster, workload manageable processes, workload manageable",4
